State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
IA,2020,February,12 month-ending,Number of Drug Overdose Deaths,363,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,371
IA,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,62
IA,2020,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),52,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,54
IA,2020,February,12 month-ending,Psychostimulants with abuse potential (T43.6),161,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,165
IA,2020,February,12 month-ending,Number of Deaths,30901,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",157,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,161
IA,2020,February,12 month-ending,Percent with drugs specified,96.41873278,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,February,12 month-ending,Cocaine (T40.5),22,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,23
IA,2020,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",167,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,171
IA,2020,February,12 month-ending,Methadone (T40.3),11,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,12
IA,2020,January,12 month-ending,Number of Drug Overdose Deaths,346,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,354
IA,2020,January,12 month-ending,Cocaine (T40.5),18,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,19
IA,2020,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",153,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,157
IA,2020,January,12 month-ending,Heroin (T40.1),39,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,41
IA,2020,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",103,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,106
IA,2020,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",56,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,58
IA,2020,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),49,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,51
IA,2020,January,12 month-ending,Methadone (T40.3),11,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,12
IA,2020,January,12 month-ending,Psychostimulants with abuse potential (T43.6),158,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,162
IA,2020,January,12 month-ending,Number of Deaths,30757,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,January,12 month-ending,Percent with drugs specified,95.66473988,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",142,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,145
IA,2020,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,62
IA,2020,July,12 month-ending,Cocaine (T40.5),29,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,30
IA,2020,July,12 month-ending,Psychostimulants with abuse potential (T43.6),162,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,166
IA,2020,July,12 month-ending,Percent with drugs specified,95.88377724,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,July,12 month-ending,Methadone (T40.3),10,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,11
IA,2020,July,12 month-ending,Number of Deaths,31757,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),51,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,53
IA,2020,July,12 month-ending,Heroin (T40.1),49,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,51
IA,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",190,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,194
IA,2020,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",197,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,202
IA,2020,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",148,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,151
IA,2020,July,12 month-ending,Number of Drug Overdose Deaths,413,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,422
IA,2020,June,12 month-ending,Cocaine (T40.5),28,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,29
IA,2020,June,12 month-ending,Methadone (T40.3),,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
IA,2020,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",196,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,201
IA,2020,June,12 month-ending,Number of Drug Overdose Deaths,417,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,426
IA,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",62,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,64
IA,2020,June,12 month-ending,Psychostimulants with abuse potential (T43.6),171,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,175
IA,2020,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),54,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,56
IA,2020,June,12 month-ending,Percent with drugs specified,95.92326139,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",188,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,192
IA,2020,June,12 month-ending,Number of Deaths,31583,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,June,12 month-ending,Heroin (T40.1),48,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,50
IA,2020,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",144,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,147
IA,2020,March,12 month-ending,Heroin (T40.1),42,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,44
IA,2020,March,12 month-ending,Number of Drug Overdose Deaths,374,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,382
IA,2020,March,12 month-ending,Number of Deaths,30905,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),52,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,54
IA,2020,March,12 month-ending,Percent with drugs specified,96.52406417,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",119,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,122
IA,2020,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",169,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,173
IA,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,62
IA,2020,March,12 month-ending,Methadone (T40.3),,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
IA,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",160,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,164
IA,2020,March,12 month-ending,Cocaine (T40.5),21,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,22
IA,2020,March,12 month-ending,Psychostimulants with abuse potential (T43.6),164,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,168
IA,2020,May,12 month-ending,Cocaine (T40.5),25,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,26
IA,2020,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",189,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,193
IA,2020,May,12 month-ending,Methadone (T40.3),,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
IA,2020,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),55,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,57
IA,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",180,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,184
IA,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",62,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,64
IA,2020,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",136,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,139
IA,2020,May,12 month-ending,Number of Drug Overdose Deaths,398,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,407
IA,2020,May,12 month-ending,Number of Deaths,31500,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
IA,2020,May,12 month-ending,Psychostimulants with abuse potential (T43.6),163,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,167
IA,2020,May,12 month-ending,Heroin (T40.1),48,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,50
IA,2020,May,12 month-ending,Percent with drugs specified,95.47738693,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,
